rule,param,live,demo,n_stop,elapsed_s,time_saved_s,dev_pos_mm,dev_rot_deg,abs_pos_mm,abs_rot_deg,failed
usable,10,pick_up_mug_004,pick_up_mug_007,10,0.0827,2.921,2.9239,0.2776,1028.5265,120.6179,0
usable,10,pick_up_mug_004,pick_up_mug_008,10,0.1575,2.8526,29.7546,2.8775,1065.4819,128.5196,0
usable,10,pick_up_mug_005,pick_up_mug_001,10,0.1561,2.8445,0.9449,0.0899,1063.0717,144.2843,0
usable,10,pick_up_mug_005,pick_up_mug_002,10,0.099,2.9017,5.8187,0.6731,815.9954,94.52,0
usable,10,pick_up_mug_005,pick_up_mug_003,10,0.1002,2.9076,11.3681,1.1385,757.5396,85.4878,0
usable,10,pick_up_mug_005,pick_up_mug_004,10,0.0798,2.933,6.035,0.6101,345.5799,34.6759,0
usable,10,pick_up_mug_005,pick_up_mug_006,10,0.1196,2.888,0.8871,0.089,944.0912,119.4456,0
usable,10,pick_up_mug_005,pick_up_mug_007,10,0.1012,2.9008,49.8161,5.0826,1107.3421,153.8609,0
usable,10,pick_up_mug_005,pick_up_mug_008,10,0.1489,2.8583,0.0348,0.0055,1106.0179,151.6918,0
usable,10,pick_up_mug_006,pick_up_mug_001,10,0.1533,2.8473,5.1046,0.5062,534.5761,56.2024,0
usable,10,pick_up_mug_006,pick_up_mug_002,10,0.0809,2.923,0.0,0.0,68.8563,4.9759,0
usable,10,pick_up_mug_006,pick_up_mug_003,10,0.1009,2.9124,33.5289,3.3014,84.471,8.4406,0
usable,10,pick_up_mug_006,pick_up_mug_004,10,0.1015,2.9025,8.1256,0.7351,606.7214,70.3952,0
usable,10,pick_up_mug_006,pick_up_mug_005,10,0.1516,2.8566,23.0504,2.2922,879.2532,110.031,0
usable,10,pick_up_mug_006,pick_up_mug_007,10,0.1079,2.9006,33.3781,3.0705,586.1857,63.3011,0
usable,10,pick_up_mug_006,pick_up_mug_008,10,0.1693,2.8322,15.4196,1.5704,648.802,72.3849,0
usable,10,pick_up_mug_007,pick_up_mug_001,10,0.1724,2.8346,0.366,0.0365,36.722,3.9666,0
usable,10,pick_up_mug_007,pick_up_mug_002,15,0.146,2.8558,0.3787,0.0903,527.8624,53.9355,0
usable,10,pick_up_mug_007,pick_up_mug_003,11,0.1071,2.893,0.348,0.0373,613.4725,66.6277,0
usable,10,pick_up_mug_007,pick_up_mug_004,10,0.0899,2.9102,4.6902,0.7845,959.9754,119.8431,0
usable,10,pick_up_mug_007,pick_up_mug_005,10,0.1634,2.8501,0.0,0.0,1095.0313,160.6024,0
usable,10,pick_up_mug_007,pick_up_mug_006,10,0.119,2.8818,0.0,0.0,529.416,58.1882,0
usable,10,pick_up_mug_007,pick_up_mug_008,10,0.1363,2.8638,48.3154,5.1091,244.399,27.4035,0
usable,10,pick_up_mug_008,pick_up_mug_001,10,0.1317,2.875,6.0026,0.5129,185.973,13.02,0
usable,10,pick_up_mug_008,pick_up_mug_002,10,0.1134,2.8898,3.2211,0.3299,629.3627,62.4904,0
usable,10,pick_up_mug_008,pick_up_mug_003,10,0.1205,2.8846,0.0,0.0,715.7155,74.9049,0
usable,10,pick_up_mug_008,pick_up_mug_004,11,0.1213,2.8798,32.2706,3.0386,1066.4161,128.64,0
usable,10,pick_up_mug_008,pick_up_mug_005,10,0.1425,2.8639,19.8234,1.9066,1186.2648,169.5773,0
usable,10,pick_up_mug_008,pick_up_mug_006,10,0.1527,2.8625,22.2885,2.1442,604.6651,63.8104,0
usable,10,pick_up_mug_008,pick_up_mug_007,10,0.1055,2.8965,24.8549,2.3898,202.8028,21.3384,0
usable,20,pick_up_mug_001,pick_up_mug_002,20,0.1417,2.8683,0.0,0.0,291.5083,31.8199,0
usable,20,pick_up_mug_001,pick_up_mug_003,20,0.158,2.8522,39.2545,4.646,319.2892,38.3018,0
usable,20,pick_up_mug_001,pick_up_mug_004,20,0.1349,2.8701,0.2497,0.0296,691.9397,96.835,0
usable,20,pick_up_mug_001,pick_up_mug_005,20,0.2576,2.7499,17.7909,2.1278,822.7769,125.9818,0
usable,20,pick_up_mug_001,pick_up_mug_006,20,0.2236,2.7866,16.4474,1.907,222.2243,27.0666,0
usable,20,pick_up_mug_001,pick_up_mug_007,20,0.1845,2.8171,1.1364,0.1327,218.1788,28.8713,0
usable,20,pick_up_mug_001,pick_up_mug_008,20,0.2744,2.7262,2.4555,0.3054,182.5506,19.5352,0
usable,20,pick_up_mug_002,pick_up_mug_001,20,0.2887,2.7145,18.6403,1.7455,596.8584,55.3831,0
usable,20,pick_up_mug_002,pick_up_mug_003,20,0.1212,2.8804,0.0,0.0,114.7661,12.63,0
usable,20,pick_up_mug_002,pick_up_mug_004,20,0.118,2.8859,22.1897,2.0184,627.5561,65.8986,0
usable,20,pick_up_mug_002,pick_up_mug_005,20,0.2002,2.8008,6.3394,0.6348,934.8709,104.4824,0
usable,20,pick_up_mug_002,pick_up_mug_006,20,0.1589,2.844,45.8442,4.3592,95.4639,8.558,0
usable,20,pick_up_mug_002,pick_up_mug_007,20,0.1186,2.8836,0.0,0.0,572.9422,54.3083,0
usable,20,pick_up_mug_002,pick_up_mug_008,21,0.2993,2.708,26.7588,2.5856,636.5292,62.3995,0
usable,20,pick_up_mug_003,pick_up_mug_001,20,0.2994,2.7052,17.9902,1.6301,704.9152,67.9725,0
usable,20,pick_up_mug_003,pick_up_mug_002,20,0.1134,2.8883,1.0711,0.0871,120.5291,12.8555,0
usable,20,pick_up_mug_003,pick_up_mug_004,20,0.1253,2.8772,43.3796,3.9539,536.4623,53.2755,0
usable,20,pick_up_mug_003,pick_up_mug_005,20,0.2117,2.7941,1.4439,0.1321,856.2577,89.3655,0
usable,20,pick_up_mug_003,pick_up_mug_006,20,0.1964,2.8064,12.6729,1.168,180.8867,16.833,0
usable,20,pick_up_mug_003,pick_up_mug_007,20,0.1417,2.8589,0.0155,0.0015,685.4076,66.8608,0
usable,20,pick_up_mug_003,pick_up_mug_008,20,0.2703,2.7325,18.0602,1.6664,723.5433,72.1585,0
usable,20,pick_up_mug_004,pick_up_mug_001,20,0.2794,2.7295,0.0,0.0,999.9678,117.419,0
usable,20,pick_up_mug_004,pick_up_mug_002,20,0.1411,2.8629,0.9352,0.0898,623.695,66.6114,0
usable,20,pick_up_mug_004,pick_up_mug_003,20,0.1462,2.8567,10.2316,0.9871,514.0551,53.4373,0
usable,20,pick_up_mug_004,pick_up_mug_005,20,0.2243,2.7799,0.0,0.0,371.0179,35.7902,0
usable,20,pick_up_mug_004,pick_up_mug_006,20,0.2483,2.7548,5.4808,0.4689,742.9381,82.109,0
usable,20,pick_up_mug_004,pick_up_mug_007,20,0.147,2.8567,3.0364,0.2917,1028.5926,120.6325,0
usable,20,pick_up_mug_004,pick_up_mug_008,20,0.268,2.7421,29.7617,2.878,1065.4857,128.5203,0
usable,20,pick_up_mug_005,pick_up_mug_001,20,0.2981,2.7025,0.9449,0.0899,1063.0717,144.2843,0
usable,20,pick_up_mug_005,pick_up_mug_002,20,0.1985,2.8022,5.8187,0.6731,815.9954,94.52,0
usable,20,pick_up_mug_005,pick_up_mug_003,20,0.1978,2.8101,11.3681,1.1385,757.5396,85.4878,0
usable,20,pick_up_mug_005,pick_up_mug_004,20,0.1467,2.8661,0.0,0.0,351.2838,35.2837,0
usable,20,pick_up_mug_005,pick_up_mug_006,20,0.2469,2.7607,0.8871,0.089,944.0912,119.4456,0
usable,20,pick_up_mug_005,pick_up_mug_007,20,0.196,2.806,3.1796,0.3958,1095.9869,149.1289,0
usable,20,pick_up_mug_005,pick_up_mug_008,20,0.2505,2.7567,0.0353,0.0054,1106.0179,151.6918,0
usable,20,pick_up_mug_006,pick_up_mug_001,20,0.282,2.7186,1.9497,0.1963,537.1623,56.4967,0
usable,20,pick_up_mug_006,pick_up_mug_002,20,0.1521,2.8517,0.0,0.0,68.8563,4.9759,0
usable,20,pick_up_mug_006,pick_up_mug_003,20,0.1894,2.8238,30.819,3.0307,86.6711,8.7082,0
usable,20,pick_up_mug_006,pick_up_mug_004,20,0.1847,2.8193,8.2454,0.7483,606.5955,70.3791,0
usable,20,pick_up_mug_006,pick_up_mug_005,20,0.2713,2.7369,23.0888,2.2943,879.2431,110.0287,0
usable,20,pick_up_mug_006,pick_up_mug_007,20,0.1751,2.8334,33.3781,3.0705,586.1857,63.3011,0
usable,20,pick_up_mug_006,pick_up_mug_008,20,0.333,2.6684,14.3779,1.5259,648.224,72.3138,0
usable,20,pick_up_mug_007,pick_up_mug_001,20,0.3335,2.6736,0.288,0.0345,36.7929,3.9697,0
usable,20,pick_up_mug_007,pick_up_mug_002,26,0.2254,2.7765,0.3787,0.0903,527.8624,53.9355,0
usable,20,pick_up_mug_007,pick_up_mug_003,21,0.164,2.8361,0.348,0.0373,613.4725,66.6277,0
usable,20,pick_up_mug_007,pick_up_mug_004,25,0.1683,2.8318,4.6794,0.7847,959.9784,119.8436,0
usable,20,pick_up_mug_007,pick_up_mug_005,20,0.2836,2.7299,0.0,0.0,1095.0313,160.6024,0
usable,20,pick_up_mug_007,pick_up_mug_006,20,0.1861,2.8148,0.0,0.0,529.416,58.1882,0
usable,20,pick_up_mug_007,pick_up_mug_008,20,0.2539,2.7462,48.3154,5.1091,244.399,27.4035,0
usable,20,pick_up_mug_008,pick_up_mug_001,20,0.218,2.7887,6.0026,0.5129,185.973,13.02,0
usable,20,pick_up_mug_008,pick_up_mug_002,20,0.1921,2.8111,3.3174,0.3399,629.4076,62.4953,0
usable,20,pick_up_mug_008,pick_up_mug_003,24,0.2319,2.7732,0.0,0.0,715.7155,74.9049,0
usable,20,pick_up_mug_008,pick_up_mug_004,21,0.1951,2.806,32.2836,3.0397,1066.4109,128.6391,0
usable,20,pick_up_mug_008,pick_up_mug_005,20,0.2484,2.758,16.1008,1.5576,1185.8448,169.2355,0
usable,20,pick_up_mug_008,pick_up_mug_006,20,0.2607,2.7545,22.2885,2.1442,604.6651,63.8104,0
usable,20,pick_up_mug_008,pick_up_mug_007,21,0.1898,2.8122,14.484,1.4837,163.685,17.5023,0
patience,1,pick_up_mug_001,pick_up_mug_002,2,0.0145,2.9956,51.9133,6.1829,243.56,25.6638,0
patience,1,pick_up_mug_001,pick_up_mug_003,2,0.0165,2.9937,39.2335,4.6438,319.3041,38.3037,0
patience,1,pick_up_mug_001,pick_up_mug_004,2,0.0144,2.9906,45.2115,5.341,663.2482,91.4922,0
patience,1,pick_up_mug_001,pick_up_mug_005,2,0.0279,2.9796,28.6244,3.4195,818.0776,124.6981,0
patience,1,pick_up_mug_001,pick_up_mug_006,3,0.0334,2.9767,74.3814,8.8756,279.8531,34.0433,0
patience,1,pick_up_mug_001,pick_up_mug_007,2,0.0162,2.9853,1.0476,0.1249,218.1032,28.8636,0
patience,1,pick_up_mug_001,pick_up_mug_008,2,0.031,2.9696,8.6952,1.0586,188.0168,20.2772,0
patience,1,pick_up_mug_002,pick_up_mug_001,2,0.0324,2.9708,18.6403,1.7455,596.8584,55.3831,0
patience,1,pick_up_mug_002,pick_up_mug_003,2,0.0136,2.9881,2.09,0.1972,116.432,12.7991,0
patience,1,pick_up_mug_002,pick_up_mug_004,2,0.0135,2.9904,22.0673,2.0079,627.6773,65.9112,0
patience,1,pick_up_mug_002,pick_up_mug_005,2,0.02,2.981,20.713,1.9997,943.958,105.8586,0
patience,1,pick_up_mug_002,pick_up_mug_006,2,0.0174,2.9855,56.7726,5.4042,104.5956,9.5978,0
patience,1,pick_up_mug_002,pick_up_mug_007,2,0.0134,2.9888,3.0865,0.3019,570.3546,54.013,0
patience,1,pick_up_mug_002,pick_up_mug_008,2,0.0334,2.9739,552.6052,55.0763,79.8004,5.2897,0
patience,1,pick_up_mug_003,pick_up_mug_001,2,0.0319,2.9727,17.9902,1.6301,704.9152,67.9725,0
patience,1,pick_up_mug_003,pick_up_mug_002,2,0.0125,2.9891,1.1821,0.0964,120.4843,12.8505,0
patience,1,pick_up_mug_003,pick_up_mug_004,2,0.0137,2.9888,43.3852,3.9543,536.4592,53.2753,0
patience,1,pick_up_mug_003,pick_up_mug_005,2,0.0219,2.9839,6.9448,0.6253,852.6833,88.8969,0
patience,1,pick_up_mug_003,pick_up_mug_006,3,0.0285,2.9743,12.6729,1.168,180.8867,16.833,0
patience,1,pick_up_mug_003,pick_up_mug_007,2,0.0157,2.9849,0.0333,0.0037,685.3862,66.8585,0
patience,1,pick_up_mug_003,pick_up_mug_008,2,0.0331,2.9697,585.4642,56.8393,161.2999,13.7285,0
patience,1,pick_up_mug_004,pick_up_mug_001,2,0.0342,2.9747,0.0,0.0,999.9678,117.419,0
patience,1,pick_up_mug_004,pick_up_mug_002,2,0.0158,2.9882,9.8116,0.9276,618.0273,65.9231,0
patience,1,pick_up_mug_004,pick_up_mug_003,2,0.0146,2.9883,10.2313,0.9871,514.0553,53.4373,0
patience,1,pick_up_mug_004,pick_up_mug_005,2,0.0233,2.9809,7.0079,0.5605,373.5684,36.0634,0
patience,1,pick_up_mug_004,pick_up_mug_006,2,0.0267,2.9763,9.9624,0.7565,741.6153,81.9455,0
patience,1,pick_up_mug_004,pick_up_mug_007,2,0.0194,2.9843,12.3697,1.1774,1033.0783,121.5134,0
patience,1,pick_up_mug_004,pick_up_mug_008,2,0.0342,2.9759,528.3254,53.2897,705.329,72.6249,0
patience,1,pick_up_mug_005,pick_up_mug_001,2,0.0324,2.9682,1.0726,0.1021,1063.0342,144.2727,0
patience,1,pick_up_mug_005,pick_up_mug_002,2,0.0193,2.9813,49.831,4.9416,780.1536,89.1407,0
patience,1,pick_up_mug_005,pick_up_mug_003,4,0.0443,2.9635,11.3681,1.1385,757.5396,85.4878,0
patience,1,pick_up_mug_005,pick_up_mug_004,2,0.0153,2.9975,9.4517,0.9496,342.4022,34.3387,0
patience,1,pick_up_mug_005,pick_up_mug_006,2,0.024,2.9836,0.8871,0.089,944.0912,119.4456,0
patience,1,pick_up_mug_005,pick_up_mug_007,2,0.0193,2.9827,77.0121,7.8088,1113.0399,156.59,0
patience,1,pick_up_mug_005,pick_up_mug_008,3,0.0441,2.9631,0.0414,0.0069,1106.0184,151.6922,0
patience,1,pick_up_mug_006,pick_up_mug_001,2,0.0337,2.9669,5.1046,0.5062,534.5761,56.2024,0
patience,1,pick_up_mug_006,pick_up_mug_002,2,0.028,2.9758,52.3621,5.2073,99.9509,9.7534,0
patience,1,pick_up_mug_006,pick_up_mug_003,2,0.0298,2.9835,86.7623,8.5553,50.8486,3.1973,0
patience,1,pick_up_mug_006,pick_up_mug_004,2,0.0259,2.9781,13.3835,1.2393,603.0491,69.9269,0
patience,1,pick_up_mug_006,pick_up_mug_005,2,0.0331,2.9751,23.0504,2.2922,879.2532,110.031,0
patience,1,pick_up_mug_006,pick_up_mug_007,2,0.0299,2.9785,33.3781,3.0705,586.1857,63.3011,0
patience,1,pick_up_mug_006,pick_up_mug_008,2,0.0377,2.9638,426.9606,60.8741,523.1981,58.9066,0
patience,1,pick_up_mug_007,pick_up_mug_001,2,0.0385,2.9686,416.5651,43.2056,419.198,45.2039,0
patience,1,pick_up_mug_007,pick_up_mug_002,2,0.0319,2.9699,331.7847,55.9949,259.3031,40.2364,0
patience,1,pick_up_mug_007,pick_up_mug_003,2,0.0323,2.9678,315.796,56.2357,348.7815,47.0099,0
patience,1,pick_up_mug_007,pick_up_mug_004,2,0.0296,2.9705,302.3688,55.5872,788.6599,91.6965,0
patience,1,pick_up_mug_007,pick_up_mug_005,3,0.0512,2.9623,11.5205,1.1823,1096.9535,161.7609,0
patience,1,pick_up_mug_007,pick_up_mug_006,3,0.0345,2.9664,0.0,0.0,529.416,58.1882,0
patience,1,pick_up_mug_007,pick_up_mug_008,2,0.0279,2.9722,58.3371,6.1421,234.3619,26.3443,0
patience,1,pick_up_mug_008,pick_up_mug_001,2,0.031,2.9757,6.0026,0.5129,185.973,13.02,0
patience,1,pick_up_mug_008,pick_up_mug_002,2,0.0212,2.982,3.2543,0.3335,629.3788,62.4922,0
patience,1,pick_up_mug_008,pick_up_mug_003,2,0.0178,2.9873,4.7325,0.4911,719.5356,75.3634,0
patience,1,pick_up_mug_008,pick_up_mug_004,2,0.0161,2.985,32.2883,3.04,1066.4078,128.6388,0
patience,1,pick_up_mug_008,pick_up_mug_005,2,0.0255,2.981,19.8234,1.9066,1186.2648,169.5773,0
patience,1,pick_up_mug_008,pick_up_mug_006,3,0.0426,2.9726,34.4618,3.3212,615.6789,64.9863,0
patience,1,pick_up_mug_008,pick_up_mug_007,2,0.0165,2.9855,106.3125,10.5677,73.1916,8.6964,0
patience,2,pick_up_mug_001,pick_up_mug_002,3,0.0233,2.9867,51.9136,6.1829,243.5596,25.6637,0
patience,2,pick_up_mug_001,pick_up_mug_003,3,0.0264,2.9838,39.2335,4.6438,319.3041,38.3037,0
patience,2,pick_up_mug_001,pick_up_mug_004,3,0.0229,2.9821,45.2112,5.341,663.2485,91.4922,0
patience,2,pick_up_mug_001,pick_up_mug_005,3,0.0423,2.9652,28.6244,3.4195,818.0776,124.6981,0
patience,2,pick_up_mug_001,pick_up_mug_006,4,0.0358,2.9743,74.3814,8.8756,279.8531,34.0433,0
patience,2,pick_up_mug_001,pick_up_mug_007,3,0.0261,2.9754,1.1364,0.1327,218.1788,28.8713,0
patience,2,pick_up_mug_001,pick_up_mug_008,3,0.0478,2.9528,8.2478,0.9896,187.5409,20.2187,0
patience,2,pick_up_mug_002,pick_up_mug_001,3,0.0472,2.9559,18.6403,1.7455,596.8584,55.3831,0
patience,2,pick_up_mug_002,pick_up_mug_003,5,0.0312,2.9705,0.0,0.0,114.7661,12.63,0
patience,2,pick_up_mug_002,pick_up_mug_004,3,0.0198,2.9841,22.0673,2.0079,627.6773,65.9112,0
patience,2,pick_up_mug_002,pick_up_mug_005,3,0.0318,2.9692,20.713,1.9997,943.958,105.8586,0
patience,2,pick_up_mug_002,pick_up_mug_006,3,0.027,2.9759,56.7726,5.4042,104.5956,9.5978,0
patience,2,pick_up_mug_002,pick_up_mug_007,3,0.0188,2.9833,3.0865,0.3019,570.3546,54.013,0
patience,2,pick_up_mug_002,pick_up_mug_008,6,0.0818,2.9255,26.6571,2.5749,636.4442,62.3901,0
patience,2,pick_up_mug_003,pick_up_mug_001,3,0.0467,2.9579,17.9902,1.6301,704.9152,67.9725,0
patience,2,pick_up_mug_003,pick_up_mug_002,3,0.0197,2.982,1.1312,0.0922,120.5045,12.8527,0
patience,2,pick_up_mug_003,pick_up_mug_004,3,0.0205,2.982,43.3852,3.9543,536.4592,53.2753,0
patience,2,pick_up_mug_003,pick_up_mug_005,3,0.0341,2.9717,6.9448,0.6253,852.6833,88.8969,0
patience,2,pick_up_mug_003,pick_up_mug_006,4,0.0413,2.9615,12.6729,1.168,180.8867,16.833,0
patience,2,pick_up_mug_003,pick_up_mug_007,3,0.0226,2.978,0.0123,0.0011,685.4062,66.8606,0
patience,2,pick_up_mug_003,pick_up_mug_008,5,0.0669,2.9359,50.6817,4.6914,748.8171,75.1825,0
patience,2,pick_up_mug_004,pick_up_mug_001,3,0.0499,2.959,0.0,0.0,999.9678,117.419,0
patience,2,pick_up_mug_004,pick_up_mug_002,3,0.0291,2.9749,9.452,0.8983,618.0385,65.9236,0
patience,2,pick_up_mug_004,pick_up_mug_003,3,0.0315,2.9714,10.2313,0.9871,514.0553,53.4373,0
patience,2,pick_up_mug_004,pick_up_mug_005,3,0.0376,2.9667,7.108,0.5785,374.0455,36.1118,0
patience,2,pick_up_mug_004,pick_up_mug_006,3,0.0391,2.964,9.9624,0.7565,741.6153,81.9455,0
patience,2,pick_up_mug_004,pick_up_mug_007,3,0.0262,2.9775,12.3697,1.1774,1033.0783,121.5134,0
patience,2,pick_up_mug_004,pick_up_mug_008,6,0.0909,2.9192,29.7546,2.8775,1065.4819,128.5196,0
patience,2,pick_up_mug_005,pick_up_mug_001,3,0.0479,2.9527,1.0726,0.1021,1063.0342,144.2727,0
patience,2,pick_up_mug_005,pick_up_mug_002,5,0.0513,2.9494,5.8187,0.6731,815.9954,94.52,0
patience,2,pick_up_mug_005,pick_up_mug_003,5,0.051,2.9568,11.3681,1.1385,757.5396,85.4878,0
patience,2,pick_up_mug_005,pick_up_mug_004,3,0.0236,2.9892,5.0264,0.5092,346.5379,34.7774,0
patience,2,pick_up_mug_005,pick_up_mug_006,3,0.0346,2.973,0.8871,0.089,944.0912,119.4456,0
patience,2,pick_up_mug_005,pick_up_mug_007,3,0.0265,2.9755,77.0121,7.8088,1113.0399,156.59,0
patience,2,pick_up_mug_005,pick_up_mug_008,4,0.0528,2.9544,0.0348,0.0055,1106.0179,151.6918,0
patience,2,pick_up_mug_006,pick_up_mug_001,3,0.0504,2.9502,5.1046,0.5062,534.5761,56.2024,0
patience,2,pick_up_mug_006,pick_up_mug_002,3,0.0341,2.9697,52.3621,5.2073,99.9509,9.7534,0
patience,2,pick_up_mug_006,pick_up_mug_003,3,0.037,2.9763,86.7623,8.5553,50.8486,3.1973,0
patience,2,pick_up_mug_006,pick_up_mug_004,3,0.033,2.971,13.3835,1.2393,603.0491,69.9269,0
patience,2,pick_up_mug_006,pick_up_mug_005,3,0.047,2.9612,23.0504,2.2922,879.2532,110.031,0
patience,2,pick_up_mug_006,pick_up_mug_007,3,0.0375,2.9709,33.3781,3.0705,586.1857,63.3011,0
patience,2,pick_up_mug_006,pick_up_mug_008,3,0.053,2.9485,426.9606,60.8741,523.1981,58.9066,0
patience,2,pick_up_mug_007,pick_up_mug_001,5,0.0901,2.9169,1.4036,0.1484,36.1867,4.0156,0
patience,2,pick_up_mug_007,pick_up_mug_002,5,0.0536,2.9482,0.3787,0.0903,527.8624,53.9355,0
patience,2,pick_up_mug_007,pick_up_mug_003,6,0.0598,2.9404,0.0811,0.0121,613.5755,66.6389,0
patience,2,pick_up_mug_007,pick_up_mug_004,5,0.0501,2.95,4.6905,0.7845,959.9754,119.8431,0
patience,2,pick_up_mug_007,pick_up_mug_005,4,0.0659,2.9476,11.5205,1.1823,1096.9535,161.7609,0
patience,2,pick_up_mug_007,pick_up_mug_006,4,0.0427,2.9581,0.0,0.0,529.416,58.1882,0
patience,2,pick_up_mug_007,pick_up_mug_008,3,0.0423,2.9578,58.3371,6.1421,234.3619,26.3443,0
patience,2,pick_up_mug_008,pick_up_mug_001,3,0.037,2.9697,6.0026,0.5129,185.973,13.02,0
patience,2,pick_up_mug_008,pick_up_mug_002,3,0.0307,2.9724,3.2543,0.3335,629.3788,62.4922,0
patience,2,pick_up_mug_008,pick_up_mug_003,3,0.0273,2.9778,4.7325,0.4911,719.5356,75.3634,0
patience,2,pick_up_mug_008,pick_up_mug_004,3,0.0239,2.9772,32.2706,3.0386,1066.4161,128.64,0
patience,2,pick_up_mug_008,pick_up_mug_005,3,0.0392,2.9673,19.8234,1.9066,1186.2648,169.5773,0
patience,2,pick_up_mug_008,pick_up_mug_006,4,0.0569,2.9583,31.0951,2.996,612.6467,64.6622,0
patience,2,pick_up_mug_008,pick_up_mug_007,3,0.0239,2.9781,106.3125,10.5677,73.1916,8.6964,0
patience,3,pick_up_mug_001,pick_up_mug_002,4,0.0302,2.9798,51.9136,6.1829,243.5596,25.6637,0
patience,3,pick_up_mug_001,pick_up_mug_003,4,0.0339,2.9762,39.2335,4.6438,319.3041,38.3037,0
patience,3,pick_up_mug_001,pick_up_mug_004,4,0.0296,2.9755,45.2112,5.341,663.2485,91.4922,0
patience,3,pick_up_mug_001,pick_up_mug_005,4,0.0565,2.951,28.6116,3.418,818.0832,124.6997,0
patience,3,pick_up_mug_001,pick_up_mug_006,5,0.0454,2.9648,74.3814,8.8756,279.8531,34.0433,0
patience,3,pick_up_mug_001,pick_up_mug_007,4,0.0363,2.9652,1.1364,0.1327,218.1788,28.8713,0
patience,3,pick_up_mug_001,pick_up_mug_008,4,0.0621,2.9385,8.2478,0.9896,187.5409,20.2187,0
patience,3,pick_up_mug_002,pick_up_mug_001,4,0.0616,2.9415,18.6403,1.7455,596.8584,55.3831,0
patience,3,pick_up_mug_002,pick_up_mug_003,6,0.0402,2.9615,0.0,0.0,114.7661,12.63,0
patience,3,pick_up_mug_002,pick_up_mug_004,4,0.0244,2.9796,22.0673,2.0079,627.6773,65.9112,0
patience,3,pick_up_mug_002,pick_up_mug_005,4,0.0413,2.9597,20.713,1.9997,943.958,105.8586,0
patience,3,pick_up_mug_002,pick_up_mug_006,4,0.037,2.9659,56.7726,5.4042,104.5956,9.5978,0
patience,3,pick_up_mug_002,pick_up_mug_007,4,0.0252,2.977,3.0865,0.3019,570.3546,54.013,0
patience,3,pick_up_mug_002,pick_up_mug_008,7,0.0986,2.9087,26.6571,2.5749,636.4442,62.3901,0
patience,3,pick_up_mug_003,pick_up_mug_001,4,0.0609,2.9437,17.9902,1.6301,704.9152,67.9725,0
patience,3,pick_up_mug_003,pick_up_mug_002,4,0.0253,2.9764,1.0965,0.0888,120.5198,12.8545,0
patience,3,pick_up_mug_003,pick_up_mug_004,4,0.0255,2.977,43.4007,3.9557,536.4489,53.2743,0
patience,3,pick_up_mug_003,pick_up_mug_005,4,0.0469,2.9589,6.9448,0.6253,852.6833,88.8969,0
patience,3,pick_up_mug_003,pick_up_mug_006,5,0.0489,2.9539,12.6729,1.168,180.8867,16.833,0
patience,3,pick_up_mug_003,pick_up_mug_007,4,0.031,2.9696,0.0123,0.0011,685.4062,66.8606,0
patience,3,pick_up_mug_003,pick_up_mug_008,6,0.0772,2.9257,50.7382,4.6956,748.8606,75.1868,0
patience,3,pick_up_mug_004,pick_up_mug_001,4,0.0622,2.9467,0.0,0.0,999.9678,117.419,0
patience,3,pick_up_mug_004,pick_up_mug_002,4,0.0356,2.9684,9.452,0.8983,618.0385,65.9236,0
patience,3,pick_up_mug_004,pick_up_mug_003,4,0.0386,2.9643,10.2313,0.9871,514.0553,53.4373,0
patience,3,pick_up_mug_004,pick_up_mug_005,4,0.0474,2.9569,7.108,0.5785,374.0455,36.1118,0
patience,3,pick_up_mug_004,pick_up_mug_006,4,0.052,2.9511,9.9624,0.7565,741.6153,81.9455,0
patience,3,pick_up_mug_004,pick_up_mug_007,4,0.0337,2.9699,12.3697,1.1774,1033.0783,121.5134,0
patience,3,pick_up_mug_004,pick_up_mug_008,7,0.1081,2.902,29.7546,2.8775,1065.4819,128.5196,0
patience,3,pick_up_mug_005,pick_up_mug_001,4,0.0638,2.9368,1.0726,0.1021,1063.0342,144.2727,0
patience,3,pick_up_mug_005,pick_up_mug_002,6,0.0641,2.9365,5.8187,0.6731,815.9954,94.52,0
patience,3,pick_up_mug_005,pick_up_mug_003,6,0.064,2.9439,11.3681,1.1385,757.5396,85.4878,0
patience,3,pick_up_mug_005,pick_up_mug_004,4,0.0291,2.9837,5.0264,0.5092,346.5379,34.7774,0
patience,3,pick_up_mug_005,pick_up_mug_006,4,0.0458,2.9618,0.8871,0.089,944.0912,119.4456,0
patience,3,pick_up_mug_005,pick_up_mug_007,4,0.0394,2.9626,77.0121,7.8088,1113.0399,156.59,0
patience,3,pick_up_mug_005,pick_up_mug_008,5,0.0699,2.9372,0.0348,0.0055,1106.0179,151.6918,0
patience,3,pick_up_mug_006,pick_up_mug_001,4,0.0678,2.9328,5.1046,0.5062,534.5761,56.2024,0
patience,3,pick_up_mug_006,pick_up_mug_002,4,0.0402,2.9636,52.3621,5.2073,99.9509,9.7534,0
patience,3,pick_up_mug_006,pick_up_mug_003,4,0.0442,2.9691,86.7647,8.5556,50.8486,3.197,0
patience,3,pick_up_mug_006,pick_up_mug_004,4,0.0421,2.9619,10.7872,0.9877,604.9379,70.1672,0
patience,3,pick_up_mug_006,pick_up_mug_005,4,0.0603,2.9479,23.0504,2.2922,879.2532,110.031,0
